kode_prov,nama_prov,kode_cab,nama_cab,kode_kec,nama_kec,kode_kel,nama_kel,kode_tps,nama_tps,sumPartai,sumPartaiVotesAndCaleg,selisih,partai
33,JAWA TENGAH,3315,GROBOGAN,331508,GABUS,3315082005,SULURSARI,3315082005007,TPS 007,8,974,966,PERINDO
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187105,TANJUNGKARANG TIMUR,1871051005,SAWAH LAMA,1871051005001,TPS 001,14,973,959,Golkar
33,JAWA TENGAH,3315,GROBOGAN,331512,GROBOGAN,3315122008,PUTATSARI,3315122008018,TPS 018,0,970,970,Partai Ummat
35,JAWA TIMUR,3507,MALANG,350703,BANTUR,3507032001,WONOKERTO,3507032001004,TPS 004,73,961,888,Nasdem
33,JAWA TENGAH,3305,KEBUMEN,330519,GOMBONG,3305192004,PANJANGSARI,3305192004006,TPS 006,69,960,891,Nasdem
32,JAWA BARAT,3209,CIREBON,320902,CILEDUG,3209022014,CILEDUG WETAN,3209022014012,TPS 012,0,960,960,Partai Buruh
35,JAWA TIMUR,3510,BANYUWANGI,351010,GLENMORE,3510102001,TEGALHARJO,3510102001027,TPS 027,69,949,880,PDIP
32,JAWA BARAT,3203,CIANJUR,320330,LELES,3203302010,KARYAMUKTI,3203302010004,TPS 004,17,947,930,PKB
35,JAWA TIMUR,3515,SIDOARJO,351514,SUKODONO,3515142002,KEBONAGUNG,3515142002024,TPS 024,53,945,892,Gerindra
35,JAWA TIMUR,3518,NGANJUK,351814,BAGOR,3518142019,KENDALREJO,3518142019004,TPS 004,45,945,900,Gerindra
36,BANTEN,3603,TANGERANG,360302,JAYANTI,3603022009,PASIR GINTUNG,3603022009014,TPS 014,20,938,918,Gerindra
35,JAWA TIMUR,3514,PASURUAN,351401,PURWODADI,3514012002,DAWUHANSENGON,3514012002009,TPS 009,2,934,932,Partai Buruh
31,DKI JAKARTA,3173,KOTA ADM. JAKARTA BARAT,317308,KEMBANGAN,3173081004,SRENGSENG,3173081004008,TPS 008,31,925,894,Nasdem
35,JAWA TIMUR,3524,LAMONGAN,352417,SUKODADI,3524172019,SURABAYAN,3524172019003,TPS 003,7,920,913,Gerindra
35,JAWA TIMUR,3515,SIDOARJO,351504,PORONG,3515041004,JUWETKENONGO,3515041004009,TPS 009,0,920,920,Partai Gelora
73,SULAWESI SELATAN,7308,BONE,730803,KAJUARA,7308032005,GONA,7308032005003,TPS 003,31,919,888,Golkar
33,JAWA TENGAH,3305,KEBUMEN,330519,GOMBONG,3305192004,PANJANGSARI,3305192004006,TPS 006,28,917,889,PDIP
62,KALIMANTAN TENGAH,6271,KOTA PALANGKARAYA,627103,JEKAN RAYA,6271031002,MENTENG,6271031002099,TPS 099,10,910,900,PDIP
35,JAWA TIMUR,3508,LUMAJANG,350806,KUNIR,3508062001,JATIMULYO,3508062001003,TPS 003,10,910,900,Nasdem
35,JAWA TIMUR,3502,PONOROGO,350210,SIMAN,3502102015,RONOSENTANAN,3502102015005,TPS 005,0,909,909,PERINDO
32,JAWA BARAT,3206,TASIKMALAYA,320606,CIBALONG,3206062004,CIBALONG,3206062004007,TPS 007,2,906,904,Partai Buruh
12,SUMATERA UTARA,1218,SERDANG BEDAGAI,121803,TELUK MENGKUDU,1218032005,MAKMUR,1218032005003,TPS 003,18,906,888,Golkar
18,LAMPUNG,1802,LAMPUNG TENGAH,180212,SEPUTIH SURABAYA,1802122002,SUMBER KATON,1802122002011,TPS 011,0,904,904,Partai Ummat
33,JAWA TENGAH,3318,PATI,331802,KAYEN,3318022017,SUNDOLUHUR,3318022017005,TPS 005,3,903,900,PBB
31,DKI JAKARTA,3173,KOTA ADM. JAKARTA BARAT,317308,KEMBANGAN,3173081004,SRENGSENG,3173081004008,TPS 008,12,902,890,Gerindra
35,JAWA TIMUR,3504,TULUNGAGUNG,350404,NGANTRU,3504042005,BANJARSARI,3504042005001,TPS 001,0,900,900,PERINDO
33,JAWA TENGAH,3305,KEBUMEN,330519,GOMBONG,3305192004,PANJANGSARI,3305192004006,TPS 006,11,899,888,PAN
61,KALIMANTAN BARAT,6172,KOTA SINGKAWANG,617201,SINGKAWANG TENGAH,6172011004,JAWA,6172011004013,TPS 013,11,899,888,Demokrat
33,JAWA TENGAH,3376,KOTA TEGAL,337603,TEGAL SELATAN,3376031008,RANDUGUNTING,3376031008027,TPS 027,2,893,891,Nasdem
19,KEPULAUAN BANGKA BELITUNG,1902,BELITUNG,190201,TANJUNG PANDAN,1902011005,LESUNG BATANG,1902011005007,TPS 007,6,893,887,Demokrat
18,LAMPUNG,1806,TANGGAMUS,180603,WONOSOBO,1806032002,KALIREJO,1806032002005,TPS 005,1,889,888,Hanura
11,ACEH,1115,NAGAN RAYA,111505,DARUL MAKMUR,1115052026,KRUENG ALEM,1115052026004,TPS 004,1,889,888,PSI
71,SULAWESI UTARA,7111,BOLAANG MONGONDOW SELATAN,711104,PINOLOSIAN TENGAH,7111042003,TOROSIK,7111042003001,TPS 001,0,888,888,Partai Gelora
33,JAWA TENGAH,3376,KOTA TEGAL,337603,TEGAL SELATAN,3376031008,RANDUGUNTING,3376031008027,TPS 027,0,888,888,Demokrat
11,ACEH,1115,NAGAN RAYA,111505,DARUL MAKMUR,1115052048,SIMPANG DELI KAMPONG,1115052048001,TPS 001,0,888,888,Partai Ummat
33,JAWA TENGAH,3312,WONOGIRI,331206,NGUNTORONADI,3312062011,NGADIPIRO,3312062011008,TPS 008,0,888,888,Partai Garuda
73,SULAWESI SELATAN,7307,SINJAI,730708,TELLU LIMPOE,7307082010,ERABARU,7307082010001,TPS 001,0,888,888,PERINDO
35,JAWA TIMUR,3507,MALANG,350714,BULULAWANG,3507142001,SUDIMORO,3507142001012,TPS 012,0,888,888,PAN
35,JAWA TIMUR,3507,MALANG,350701,DONOMULYO,3507012006,DONOMULYO,3507012006003,TPS 003,1,884,883,PERINDO
14,RIAU,1402,INDRAGIRI HULU,140207,BATANG CENAKU,1402072021,KEPAYANG SARI,1402072021009,TPS 009,0,884,884,Partai Garuda
15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,1504032009,NAPAL SISIK,1504032009001,TPS 001,1,881,880,PBB
33,JAWA TENGAH,3313,KARANGANYAR,331316,KERJO,3313162005,PLOSOREJO,3313162005004,TPS 004,0,880,880,Partai Buruh
35,JAWA TIMUR,3521,NGAWI,352101,SINE,3521012012,TULAKAN,3521012012018,TPS 018,0,880,880,PKN
35,JAWA TIMUR,3506,KEDIRI,350620,TAROKAN,3506202009,JATI,3506202009012,TPS 012,0,880,880,Partai Gelora
62,KALIMANTAN TENGAH,6211,PULANG PISAU,621103,KAHAYAN TENGAH,6211032004,TUWUNG,6211032004001,TPS 001,37,875,838,PDIP
32,JAWA BARAT,3209,CIREBON,320902,CILEDUG,3209022014,CILEDUG WETAN,3209022014012,TPS 012,50,863,813,PKS
32,JAWA BARAT,3215,KARAWANG,321510,PEDES,3215102012,JATIMULYA,3215102012022,TPS 022,50,858,808,Demokrat
35,JAWA TIMUR,3513,PROBOLINGGO,351323,TONGAS,3513232012,CURAHTULIS,3513232012001,TPS 001,18,856,838,Demokrat
32,JAWA BARAT,3211,SUMEDANG,321114,CIMANGGUNG,3211142007,CIKAHURIPAN,3211142007015,TPS 015,7,847,840,Golkar
35,JAWA TIMUR,3514,PASURUAN,351415,REMBANG,3514152002,TAMPUNG,3514152002011,TPS 011,41,841,800,Gerindra
35,JAWA TIMUR,3510,BANYUWANGI,351010,GLENMORE,3510102001,TEGALHARJO,3510102001027,TPS 027,43,841,798,PKB
32,JAWA BARAT,3211,SUMEDANG,321114,CIMANGGUNG,3211142003,TEGALMANGGUNG,3211142003004,TPS 004,37,840,803,PKS
32,JAWA BARAT,3203,CIANJUR,320320,CIBINONG,3203202007,PAMOYANAN,3203202007014,TPS 014,27,839,812,PKB
14,RIAU,1406, ROKAN HULU,140616,PENDALIAN IV KOTO,1406162002,BENGKOLAN SALAK,1406162002006,TPS 006,31,837,806,PDIP
33,JAWA TENGAH,3371,KOTA MAGELANG,337103,MAGELANG TENGAH,3371031003,REJOWINANGUN UTARA,3371031003005,TPS 005,36,837,801,PKB
13,SUMATERA BARAT,1304,TANAH DATAR,130403,RAMBATAN,1304032002,BALIMBIANG,1304032002001,TPS 001,34,834,800,Gerindra
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187105,TANJUNGKARANG TIMUR,1871051005,SAWAH LAMA,1871051005001,TPS 001,20,831,811,PDIP
18,LAMPUNG,1802,LAMPUNG TENGAH,180212,SEPUTIH SURABAYA,1802122002,SUMBER KATON,1802122002011,TPS 011,1,830,829,Nasdem
33,JAWA TENGAH,3315,GROBOGAN,331508,GABUS,3315082005,SULURSARI,3315082005007,TPS 007,42,828,786,Demokrat
32,JAWA BARAT,3212,INDRAMAYU,321223,ANJATAN,3212232007,WANGUK,3212232007013,TPS 013,0,827,827,Partai Garuda
14,RIAU,1405, PELALAWAN,140510,KUALA KAMPAR,1405102005,TELUK,1405102005004,TPS 004,31,826,795,Golkar
62,KALIMANTAN TENGAH,6202,KOTAWARINGIN TIMUR,620201,KOTA BESI,6202012015,RASAU TUMBUH,6202012015001,TPS 001,23,823,800,PDIP
32,JAWA BARAT,3211,SUMEDANG,321115,JATINANGOR,3211152007,CINTAMULYA,3211152007020,TPS 020,23,822,799,Demokrat
32,JAWA BARAT,3211,SUMEDANG,321112,SUKASARI,3211122006,SINDANGSARI,3211122006005,TPS 005,12,820,808,PDIP
32,JAWA BARAT,3205,GARUT,320523,BANJARWANGI,3205232008,DANGIANG,3205232008008,TPS 008,0,820,820,PKN
32,JAWA BARAT,3206,TASIKMALAYA,320624,SINGAPARNA,3206242001,CIKUNTEN,3206242001016,TPS 016,19,819,800,Golkar
33,JAWA TENGAH,3324,KENDAL,332403,SUKOREJO,3324032008,PERON,3324032008005,TPS 005,10,818,808,Nasdem
33,JAWA TENGAH,3327,PEMALANG,332707,RANDUDONGKAL,3327072014,KALIMAS,3327072014004,TPS 004,18,818,800,Gerindra
31,DKI JAKARTA,3174,KOTA ADM. JAKARTA SELATAN,317408,PANCORAN,3174081005,PENGADEGAN,3174081005057,TPS 057,18,818,800,Gerindra
35,JAWA TIMUR,3522,BOJONEGORO,352217,MALO,3522172017,TREMBES,3522172017004,TPS 004,19,817,798,PKS
32,JAWA BARAT,3201,BOGOR,320103,CITEUREUP,3201031007,KARANG ASEM BARAT,3201031007060,TPS 060,13,816,803,Gerindra
33,JAWA TENGAH,3322,SEMARANG,332202,TENGARAN,3322022003,SRUWEN,3322022003003,TPS 003,2,812,810,PSI
33,JAWA TENGAH,3329,BREBES,332908,WANASARI,3329082007,KLAMPOK,3329082007010,TPS 010,0,812,812,Partai Gelora
32,JAWA BARAT,3209,CIREBON,320902,CILEDUG,3209022015,CILEDUG LOR,3209022015010,TPS 010,8,812,804,Gerindra
32,JAWA BARAT,3209,CIREBON,320902,CILEDUG,3209022014,CILEDUG WETAN,3209022014012,TPS 012,11,811,800,PAN
33,JAWA TENGAH,3308,MAGELANG,330818,GRABAG,3308182012,KALIKUTO,3308182012010,TPS 010,3,811,808,Gerindra
19,KEPULAUAN BANGKA BELITUNG,1905,BANGKA BARAT,190502,SIMPANG TERITIP,1905022011,PANGEK,1905022011006,TPS 006,1,809,808,PAN
33,JAWA TENGAH,3376,KOTA TEGAL,337603,TEGAL SELATAN,3376031008,RANDUGUNTING,3376031008027,TPS 027,0,808,808,Partai Buruh
35,JAWA TIMUR,3523,TUBAN,352310,MONTONG,3523102012,JETAK,3523102012009,TPS 009,0,808,808,PERINDO
32,JAWA BARAT,3277,KOTA CIMAHI,327702,CIMAHI TENGAH,3277021002,CIGUGUR TENGAH,3277021002069,TPS 069,2,808,806,PKN
33,JAWA TENGAH,3376,KOTA TEGAL,337603,TEGAL SELATAN,3376031008,RANDUGUNTING,3376031008027,TPS 027,0,808,808,PBB
33,JAWA TENGAH,3305,KEBUMEN,330519,GOMBONG,3305192004,PANJANGSARI,3305192004006,TPS 006,0,808,808,Partai Garuda
18,LAMPUNG,1806,TANGGAMUS,180603,WONOSOBO,1806032002,KALIREJO,1806032002005,TPS 005,2,806,804,Partai Buruh
32,JAWA BARAT,3215,KARAWANG,321521,MAJALAYA,3215212002,CIRANGGON,3215212002004,TPS 004,5,805,800,PAN
13,SUMATERA BARAT,1305,PADANG PARIAMAN,130506,V KOTO KAMPUNG DALAM,1305062001,CAMPAGO,1305062001001,TPS 001,3,803,800,PKS
35,JAWA TIMUR,3514,PASURUAN,351405,PASREPAN,3514052007,AMPEL SARI,3514052007012,TPS 012,9,803,794,PDIP
35,JAWA TIMUR,3513,PROBOLINGGO,351323,TONGAS,3513232007,SUMBERKRAMAT,3513232007003,TPS 003,2,802,800,Partai Gelora
35,JAWA TIMUR,3517,JOMBANG,351711,SUMOBITO,3517112001,PLOSOKEREP,3517112001011,TPS 011,2,802,800,PSI
35,JAWA TIMUR,3519,MADIUN,351904,DAGANGAN,3519042007,DAGANGAN,3519042007001,TPS 001,2,802,800,PPP
33,JAWA TENGAH,3310,KLATEN,331006,TRUCUK,3310062001,KARANGPAKEL,3310062001015,TPS 015,2,802,800,Partai Gelora
32,JAWA BARAT,3211,SUMEDANG,321114,CIMANGGUNG,3211142005,SINDANGGALIH,3211142005021,TPS 021,2,802,800,Partai Buruh
35,JAWA TIMUR,3514,PASURUAN,351403,PUSPO,3514032002,JANJANGWULUNG,3514032002002,TPS 002,1,801,800,PSI
35,JAWA TIMUR,3515,SIDOARJO,351504,PORONG,3515042001,KEBONAGUNG,3515042001012,TPS 012,1,801,800,PERINDO
33,JAWA TENGAH,3315,GROBOGAN,331508,GABUS,3315082005,SULURSARI,3315082005007,TPS 007,1,801,800,Partai Gelora
53,NUSA TENGGARA TIMUR,5305,ALOR,530508,ALOR TIMUR LAUT,5305082005,NAILANG,5305082005001,TPS 001,1,801,800,Partai Garuda
15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,1506042015,BUNGA TANJUNG,1506042015002,TPS 002,1,801,800,Partai Ummat
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187105,TANJUNGKARANG TIMUR,1871051005,SAWAH LAMA,1871051005001,TPS 001,1,801,800,Partai Ummat
35,JAWA TIMUR,3502,PONOROGO,350208,MLARAK,3502082009,GANDU,3502082009005,TPS 005,1,801,800,PKN
61,KALIMANTAN BARAT,6104,KETAPANG,610417,MUARA PAWAN,6104172002,SUNGAI AWAN KIRI,6104172002007,TPS 007,1,801,800,Partai Gelora
32,JAWA BARAT,3213,SUBANG,321315,COMPRENG,3213152008,SUKADANA,3213152008009,TPS 009,0,800,800,Partai Buruh
73,SULAWESI SELATAN,7314,SIDENRENG RAPPANG,731403,WATANG PULU,7314032008,BUAE,7314032008001,TPS 001,0,800,800,PKN
33,JAWA TENGAH,3315,GROBOGAN,331508,GABUS,3315082005,SULURSARI,3315082005007,TPS 007,0,800,800,PBB
33,JAWA TENGAH,3307,WONOSOBO,330708,KERTEK,3307082012,TLOGODALEM,3307082012003,TPS 003,0,800,800,Hanura
32,JAWA BARAT,3210,MAJALENGKA,321003,CIKIJING,3210032005,SINDANG,3210032005007,TPS 007,0,800,800,PERINDO
35,JAWA TIMUR,3573,KOTA MALANG,357303,KEDUNGKANDANG,3573031009,MADYOPURO,3573031009042,TPS 042,0,800,800,Partai Garuda
33,JAWA TENGAH,3313,KARANGANYAR,331316,KERJO,3313162005,PLOSOREJO,3313162005004,TPS 004,0,800,800,Hanura
35,JAWA TIMUR,3518,NGANJUK,351804,LOCERET,3518042019,PUTUKREJO,3518042019003,TPS 003,0,800,800,PKN
35,JAWA TIMUR,3507,MALANG,350703,BANTUR,3507032006,SUMBERBENING,3507032006008,TPS 008,0,800,800,PKN
33,JAWA TENGAH,3309,BOYOLALI,330915,KLEGO,3309152001,KALANGAN,3309152001003,TPS 003,0,800,800,PPP
15,JAMBI,1503,SAROLANGUN,150304,PAUH,1503042011,LAMBAN SIGATAL,1503042011002,TPS 002,0,800,800,PSI
35,JAWA TIMUR,3515,SIDOARJO,351513,TAMAN,3515132004,JEMUNDO,3515132004001,TPS 001,0,800,800,Partai Garuda
35,JAWA TIMUR,3517,JOMBANG,351710,PETERONGAN,3517102012,NGRANDULOR,3517102012008,TPS 008,0,800,800,Partai Buruh
12,SUMATERA UTARA,1208,SIMALUNGUN,120803,GUNUNG MALIGAS,1208032007,HUTA DIPAR,1208032007004,TPS 004,0,800,800,Partai Garuda
33,JAWA TENGAH,3305,KEBUMEN,330519,GOMBONG,3305192004,PANJANGSARI,3305192004006,TPS 006,0,800,800,PKN
72,SULAWESI TENGAH,7201,BANGGAI,720104,LUWUK,7201041012,BUNGIN,7201041012004,TPS 004,0,800,800,PBB
35,JAWA TIMUR,3511,BONDOWOSO,351115,CERMEE,3511152009,RAMBAN KULON,3511152009012,TPS 012,0,800,800,PAN
32,JAWA BARAT,3211,SUMEDANG,321114,CIMANGGUNG,3211142007,CIKAHURIPAN,3211142007003,TPS 003,0,800,800,Partai Garuda
32,JAWA BARAT,3273,KOTA BANDUNG,327325,CIBIRU,3273251002,CIPADUNG,3273251002033,TPS 033,0,800,800,Partai Garuda
13,SUMATERA BARAT,1312,PASAMAN BARAT,131211,SASAK RANAH PASISIE,1312112001,SASAK,1312112001011,TPS 011,0,800,800,PBB
32,JAWA BARAT,3211,SUMEDANG,321114,CIMANGGUNG,3211142002,SINDANGPAKUON,3211142002018,TPS 018,0,800,800,PERINDO
35,JAWA TIMUR,3514,PASURUAN,351401,PURWODADI,3514012002,DAWUHANSENGON,3514012002009,TPS 009,2,790,788,Partai Gelora
33,JAWA TENGAH,3329,BREBES,332908,WANASARI,3329082019,TEGALGANDU,3329082019017,TPS 017,42,785,743,PDIP
12,SUMATERA UTARA,1202,TAPANULI UTARA,120205,PAHAE JULU,1202052016,PANTIS,1202052016002,TPS 002,5,773,768,PSI
33,JAWA TENGAH,3302,BANYUMAS,330216,PEKUNCEN,3302162016,KRAJAN,3302162016014,TPS 014,7,759,752,PKS
99,Luar Negeri,99AO,"Tawau, Sabah",99AO01,"Tawau, Sabah",99AO010001,"Tawau, Sabah",99AO010001029,TPS 029,1,755,754,Partai Garuda
33,JAWA TENGAH,3306,PURWOREJO,330613,BRUNO,3306132018,TEGALSARI,3306132018009,TPS 009,0,752,752,PERINDO
33,JAWA TENGAH,3313,KARANGANYAR,331316,KERJO,3313162005,PLOSOREJO,3313162005004,TPS 004,7,743,736,Gerindra
36,BANTEN,3603,TANGERANG,360315,PAKUHAJI,3603152008,KOHOD,3603152008007,TPS 007,13,713,700,Nasdem
35,JAWA TIMUR,3514,PASURUAN,351413,BEJI,3514132005,GAJAHBENDO,3514132005006,TPS 006,1,711,710,Partai Ummat
35,JAWA TIMUR,3521,NGAWI,352118,GERIH,3521182002,WIDODAREN,3521182002011,TPS 011,0,704,704,PKN
64,KALIMANTAN TIMUR,6403,BERAU,640312,BATU PUTIH,6403122003,BATU PUTIH,6403122003007,TPS 007,3,703,700,Partai Gelora
12,SUMATERA UTARA,1217,SAMOSIR,121707,RONGGUR NIHUTA,1217072008,SIJAMBUR,1217072008004,TPS 004,1,701,700,Hanura
31,DKI JAKARTA,3174,KOTA ADM. JAKARTA SELATAN,317405,KEBAYORAN LAMA,3174051001,KEBAYORAN LAMA UTARA,3174051001013,TPS 013,0,700,700,PBB
32,JAWA BARAT,3214,PURWAKARTA,321406,DARANGDAN,3214062015,NAGRAK,3214062015019,TPS 019,1,691,690,PSI
32,JAWA BARAT,3211,SUMEDANG,321112,SUKASARI,3211122006,SINDANGSARI,3211122006005,TPS 005,2,691,689,Nasdem
72,SULAWESI TENGAH,7203,DONGGALA,720327,BANAWA TENGAH,7203272003,KOLA-KOLA,7203272003001,TPS 001,11,683,672,PDIP
33,JAWA TENGAH,3307,WONOSOBO,330708,KERTEK,3307082012,TLOGODALEM,3307082012003,TPS 003,101,649,548,PDIP
32,JAWA BARAT,3203,CIANJUR,320332,PASIRKUDA,3203322003,PUSAKAJAYA,3203322003012,TPS 012,63,648,585,PDIP
35,JAWA TIMUR,3523,TUBAN,352318,PALANG,3523181001,PAYURAN,3523181001009,TPS 009,5,608,603,Gerindra
32,JAWA BARAT,3203,CIANJUR,320332,PASIRKUDA,3203322003,PUSAKAJAYA,3203322003012,TPS 012,0,605,605,Partai Gelora
13,SUMATERA BARAT,1310,DHARMASRAYA,131008,TIUMANG,1310082001,TIUMANG,1310082001011,TPS 011,2,602,600,Partai Gelora
72,SULAWESI TENGAH,7203,DONGGALA,720327,BANAWA TENGAH,7203272003,KOLA-KOLA,7203272003001,TPS 001,16,599,583,Gerindra
72,SULAWESI TENGAH,7203,DONGGALA,720327,BANAWA TENGAH,7203272003,KOLA-KOLA,7203272003001,TPS 001,38,588,550,Nasdem
12,SUMATERA UTARA,1225,NIAS BARAT,122504,MORO'O,1225042010,ONOZALUKHU YOU,1225042010002,TPS 002,1,578,577,Nasdem
35,JAWA TIMUR,3516,MOJOKERTO,351605,NGORO,3516052006,TANJANGRONO,3516052006004,TPS 004,0,570,570,PKN
32,JAWA BARAT,3211,SUMEDANG,321112,SUKASARI,3211122006,SINDANGSARI,3211122006005,TPS 005,29,566,537,Golkar
35,JAWA TIMUR,3522,BOJONEGORO,352219,PADANGAN,3522192010,PADANGAN,3522192010013,TPS 013,4,564,560,Gerindra
14,RIAU,1405, PELALAWAN,140510,KUALA KAMPAR,1405102005,TELUK,1405102005004,TPS 004,2,563,561,PPP
35,JAWA TIMUR,3527,SAMPANG,352703,SAMPANG,3527032016,PANGELEN,3527032016005,TPS 005,280,560,280,Nasdem
35,JAWA TIMUR,3527,SAMPANG,352712,KETAPANG,3527122009,KETAPANG DAYA,3527122009018,TPS 018,280,560,280,PDIP
14,RIAU,1406, ROKAN HULU,140603,RAMBAH,1406032011,SUKA MAJU,1406032011001,TPS 001,0,555,555,PPP
32,JAWA BARAT,3214,PURWAKARTA,321403,JATILUHUR,3214032008,MEKARGALIH,3214032008008,TPS 008,0,552,552,Partai Garuda
35,JAWA TIMUR,3514,PASURUAN,351401,PURWODADI,3514012002,DAWUHANSENGON,3514012002010,TPS 010,30,543,513,PKB
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187108,TELUKBETUNG BARAT,1871081009,BATU PUTUK,1871081009006,TPS 006,24,534,510,Golkar
32,JAWA BARAT,3203,CIANJUR,320332,PASIRKUDA,3203322003,PUSAKAJAYA,3203322003012,TPS 012,1,531,530,PSI
32,JAWA BARAT,3203,CIANJUR,320332,PASIRKUDA,3203322003,PUSAKAJAYA,3203322003012,TPS 012,19,529,510,Nasdem
35,JAWA TIMUR,3510,BANYUWANGI,351010,GLENMORE,3510102001,TEGALHARJO,3510102001027,TPS 027,22,522,500,Golkar
71,SULAWESI UTARA,7106,MINAHASA UTARA,710608,KALAWAT,7106082008,KOLONGAN TETEMPANGAN,7106082008010,TPS 010,0,520,520,Hanura
32,JAWA BARAT,3203,CIANJUR,320332,PASIRKUDA,3203322003,PUSAKAJAYA,3203322003012,TPS 012,5,509,504,PPP
32,JAWA BARAT,3205,GARUT,320504,TAROGONG KALER,3205042007,TANJUNG KAMUNING,3205042007001,TPS 001,6,506,500,PSI
32,JAWA BARAT,3209,CIREBON,320902,CILEDUG,3209022014,CILEDUG WETAN,3209022014012,TPS 012,0,492,492,PPP
33,JAWA TENGAH,3317,REMBANG,331711,PANCUR,3317112008,SUMBERAGUNG,3317112008002,TPS 002,12,492,480,PKB
32,JAWA BARAT,3208,KUNINGAN,320821,CIPICUNG,3208212006,PAMULIHAN,3208212006010,TPS 010,6,484,478,PKN
11,ACEH,1106,ACEH BESAR,110621,KRUENG BARONA JAYA,1106212008,MEUNASAH MANYANG,1106212008002,TPS 002,16,468,452,PKS
18,LAMPUNG,1871,KOTA BANDAR LAMPUNG,187108,TELUKBETUNG BARAT,1871081009,BATU PUTUK,1871081009006,TPS 006,25,468,443,PDIP
33,JAWA TENGAH,3303,PURBALINGGA,330301,KEMANGKON,3303012011,SENON,3303012011014,TPS 014,63,463,400,PKB
18,LAMPUNG,1813,PESISIR BARAT,181311,BANGKUNAT,1813112001,PAGAR BUKIT,1813112001004,TPS 004,61,461,400,PDIP
32,JAWA BARAT,3203,CIANJUR,320302,WARUNGKONDANG,3203022016,SUKAMULYA,3203022016005,TPS 005,33,461,428,PKB
61,KALIMANTAN BARAT,6171,KOTA PONTIANAK,617104,PONTIANAK UTARA,6171041001,SIANTAN HULU,6171041001010,TPS 010,193,459,266,PDIP
35,JAWA TIMUR,3514,PASURUAN,351422,LEKOK,3514222010,WATES,3514222010018,TPS 018,0,450,450,PERINDO
35,JAWA TIMUR,3518,NGANJUK,351814,BAGOR,3518142019,KENDALREJO,3518142019004,TPS 004,36,445,409,PKB
31,DKI JAKARTA,3174,KOTA ADM. JAKARTA SELATAN,317404,PASAR MINGGU,3174041001,PASAR MINGGU,3174041001014,TPS 014,0,444,444,PKN
33,JAWA TENGAH,3315,GROBOGAN,331508,GABUS,3315082005,SULURSARI,3315082005007,TPS 007,2,444,442,Partai Ummat
35,JAWA TIMUR,3513,PROBOLINGGO,351305,LECES,3513052003,TIGASAN KULON,3513052003001,TPS 001,0,440,440,PSI
15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,1504032009,NAPAL SISIK,1504032009001,TPS 001,5,440,435,Partai Garuda
32,JAWA BARAT,3214,PURWAKARTA,321406,DARANGDAN,3214062015,NAGRAK,3214062015019,TPS 019,0,438,438,Partai Garuda
35,JAWA TIMUR,3501,PACITAN,350104,PACITAN,3501042021,SAMBONG,3501042021006,TPS 006,0,432,432,PBB
32,JAWA BARAT,3217,BANDUNG BARAT,321707,CIPATAT,3217072004,RAJAMANDALAKULON,3217072004017,TPS 017,21,421,400,Demokrat
33,JAWA TENGAH,3322,SEMARANG,332213,BERGAS,3322132007,PAGERSARI,3322132007015,TPS 015,17,417,400,PKB
35,JAWA TIMUR,3525,GRESIK,352513,MENGANTI,3525132008,MOJOTENGAH,3525132008001,TPS 001,6,415,409,Demokrat
62,KALIMANTAN TENGAH,6206,KATINGAN,620606,SANAMAN MANTIKEI,6206062004,TUMBANG MANGGO,6206062004006,TPS 006,15,415,400,Gerindra
35,JAWA TIMUR,3514,PASURUAN,351420,GRATI,3514202015,CUKURGONDANG,3514202015006,TPS 006,4,414,410,PKS
33,JAWA TENGAH,3302,BANYUMAS,330202,WANGON,3302022004,KLAPAGADING,3302022004030,TPS 030,14,414,400,Gerindra
32,JAWA BARAT,3209,CIREBON,320903,LOSARI,3209032004,PANGGANGSARI,3209032004015,TPS 015,30,413,383,PDIP
35,JAWA TIMUR,3517,JOMBANG,351706,MOJOAGUNG,3517062007,GAMBIRAN,3517062007008,TPS 008,13,413,400,PAN
13,SUMATERA BARAT,1304,TANAH DATAR,130407,SUNGAYANG,1304072005,MINANG KABAU,1304072005003,TPS 003,3,408,405,PKB
32,JAWA BARAT,3201,BOGOR,320130,DRAMAGA,3201302001,SUKADAMAI,3201302001010,TPS 010,7,408,401,PDIP
32,JAWA BARAT,3201,BOGOR,320102,GUNUNG PUTRI,3201022001,WANAHERANG,3201022001038,TPS 038,32,407,375,Gerindra
35,JAWA TIMUR,3515,SIDOARJO,351510,WONOAYU,3515102006,KETIMANG,3515102006006,TPS 006,7,407,400,PSI
32,JAWA BARAT,3209,CIREBON,320907,LEMAHABANG,3209072003,CIPEUJEUH KULON,3209072003003,TPS 003,6,406,400,PKS
15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,1504032009,NAPAL SISIK,1504032009001,TPS 001,1,405,404,Partai Buruh
33,JAWA TENGAH,3310,KLATEN,331011,CEPER,3310112013,KURUNG,3310112013004,TPS 004,4,404,400,PAN
